project_id,project_name,donor,implementing_partner,country,province,district,village,gps_lat,gps_long,household_id,gender_head,household_size,children_u5,pregnant_lactating,disability_status,displacement_status,assessment_date,food_security_score,wash_access_score,nutrition_risk_score,priority_level,vulnerability_category,targeted,registration_date,sector,modality,distribution_date,assistance_type,assistance_value_usd,received_assistance,quantity_received,distribution_complete,post_food_security_score,post_wash_access_score,outcome_change,pdm_date,satisfaction_level,used_as_intended,coping_strategy_index,reported_issues,complaint_submitted,complaint_type,resolved,resolution_time_days,enumerator_id,data_collection_tool,survey_round,submission_timestamp
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Paghman,Village-26,35.48662,71.68391,HH-10056,Female,8,1,No,No,Returnee,2024-06-18,27,53,5,Medium,Extreme,Yes,2024-06-18,Health,Cash,2024-07-03,Multi-purpose assistance,120,Yes,5,Yes,43,86,16,2024-08-04,3,No,14,Minor delay,No,,,,EN-4,Kobo,Endline,2024-06-19 19:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Surkh Rod,Village-29,34.70309,69.12707,HH-10057,Female,12,3,No,No,IDP,2024-08-16,47,34,4,Medium,Moderate,Yes,2024-08-16,Nutrition,Cash,2024-08-31,Multi-purpose assistance,80,Yes,5,Yes,57,81,10,2024-10-23,5,Yes,9,None,No,,,,EN-8,SurveyCTO,Endline,2024-08-17 1:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Paghman,Village-29,35.52617,70.72177,HH-10058,Female,9,2,No,Yes,IDP,2024-03-19,48,31,2,Medium,Moderate,Yes,2024-03-19,Health,In-kind,2024-04-03,Multi-purpose assistance,80,Yes,3,Yes,64,84,16,2024-05-31,4,No,19,None,No,,,,EN-20,SurveyCTO,Endline,2024-03-19 13:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Kabul City,Village-44,35.93512,71.95972,HH-10059,Female,4,4,No,No,IDP,2024-02-07,31,70,2,Medium,Moderate,Yes,2024-02-07,Nutrition,Cash,2024-02-22,Multi-purpose assistance,80,Yes,2,Yes,50,67,19,2024-04-05,5,Yes,16,Quantity issue,Yes,,Yes,14,EN-15,Kobo,Baseline,2024-02-07 5:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Surkh Rod,Village-5,34.25065,69.95108,HH-10060,Male,10,3,No,Yes,Host,2024-09-02,46,70,5,High,Extreme,Yes,2024-09-02,Health,In-kind,2024-09-17,Multi-purpose assistance,80,Yes,1,Yes,64,76,18,2024-11-04,3,Yes,10,None,No,,,,EN-11,Kobo,Endline,2024-09-03 10:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Jalalabad,Village-9,35.25004,70.84328,HH-10061,Male,11,1,Yes,Yes,Host,2024-05-08,60,69,5,Medium,Moderate,Yes,2024-05-08,Food Security,Cash,2024-05-23,Multi-purpose assistance,80,Yes,1,Yes,82,90,22,2024-06-19,4,No,11,Quantity issue,No,,,,EN-14,Kobo,Endline,2024-05-09 17:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Kama,Village-30,34.14595,69.17974,HH-10062,Female,9,3,No,Yes,Returnee,2024-06-03,35,68,2,Medium,Moderate,Yes,2024-06-03,WASH,In-kind,2024-06-18,Multi-purpose assistance,120,Yes,4,Yes,52,64,17,2024-08-02,4,No,22,None,No,,,,EN-11,Kobo,Endline,2024-06-03 8:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Surkh Rod,Village-25,35.72833,70.2544,HH-10063,Male,8,4,No,Yes,IDP,2024-05-06,26,61,5,Medium,High,Yes,2024-05-06,WASH,Voucher,2024-05-21,Multi-purpose assistance,80,Yes,1,Yes,32,90,6,2024-06-14,5,No,19,None,No,,,,EN-7,SurveyCTO,Baseline,2024-05-06 4:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Surkh Rod,Village-28,34.26787,69.79342,HH-10064,Female,9,2,Yes,No,IDP,2024-08-28,54,66,5,High,High,Yes,2024-08-28,Protection,Voucher,2024-09-12,Multi-purpose assistance,80,Yes,4,Yes,59,76,5,2024-10-15,5,No,13,Quantity issue,Yes,,Yes,6,EN-5,Kobo,Endline,2024-08-29 0:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Kama,Village-33,34.80277,69.12076,HH-10065,Male,5,2,No,No,Returnee,2024-07-06,29,39,5,Low,Extreme,Yes,2024-07-06,WASH,In-kind,2024-07-21,Multi-purpose assistance,120,Yes,2,Yes,40,72,11,2024-09-22,4,No,15,Quantity issue,No,,,,EN-27,SurveyCTO,Endline,2024-07-07 7:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Bagrami,Village-20,35.59351,71.17597,HH-10066,Male,12,3,No,No,Host,2024-06-18,27,66,2,Low,Extreme,Yes,2024-06-18,Protection,Voucher,2024-07-03,Multi-purpose assistance,80,Yes,5,Yes,45,80,18,2024-08-30,5,Yes,12,None,No,,,,EN-19,Kobo,Baseline,2024-06-18 2:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Dihdadi,Village-33,35.54994,71.76156,HH-10067,Male,5,4,Yes,No,Returnee,2024-08-02,46,60,5,Medium,High,Yes,2024-08-02,Nutrition,Voucher,2024-08-17,Multi-purpose assistance,150,Yes,3,Yes,57,77,11,2024-09-10,4,No,25,Quantity issue,No,,,,EN-9,SurveyCTO,Baseline,2024-08-02 16:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Kama,Village-14,35.38048,70.46701,HH-10068,Female,8,4,No,No,IDP,2024-06-01,39,66,5,Medium,High,Yes,2024-06-01,WASH,Cash,2024-06-16,Multi-purpose assistance,120,Yes,1,Yes,53,69,14,2024-07-15,2,Yes,19,Quantity issue,No,,,,EN-9,SurveyCTO,Baseline,2024-06-01 13:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Kama,Village-38,34.47856,69.1523,HH-10069,Male,6,0,Yes,No,Returnee,2024-05-19,26,60,1,Low,Extreme,Yes,2024-05-19,Food Security,In-kind,2024-06-03,Multi-purpose assistance,80,Yes,4,Yes,50,80,24,2024-06-26,5,Yes,25,None,No,,,,EN-25,SurveyCTO,Endline,2024-05-19 19:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Kabul City,Village-27,35.76449,69.52737,HH-10070,Male,9,3,Yes,No,Returnee,2024-10-20,54,32,1,Medium,Moderate,Yes,2024-10-20,Protection,Cash,2024-11-04,Multi-purpose assistance,120,Yes,3,Yes,60,74,6,2024-12-03,5,Yes,21,Minor delay,Yes,Delay,Yes,9,EN-26,Kobo,Endline,2024-10-20 11:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Chimtal,Village-22,35.58154,70.70334,HH-10071,Male,5,4,No,No,Host,2024-05-11,31,50,1,Medium,Moderate,Yes,2024-05-11,Food Security,Cash,2024-05-26,Multi-purpose assistance,80,Yes,4,Yes,36,70,5,2024-07-25,3,Yes,13,Minor delay,No,,,,EN-8,SurveyCTO,Endline,2024-05-11 22:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Kama,Village-45,34.47261,71.00336,HH-10072,Female,7,1,No,No,Host,2024-10-20,36,49,1,Low,High,Yes,2024-10-20,WASH,In-kind,2024-11-04,Multi-purpose assistance,80,Yes,2,Yes,61,90,25,2024-11-19,3,Yes,9,Minor delay,No,,,,EN-24,SurveyCTO,Endline,2024-10-21 21:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Chimtal,Village-34,34.8935,71.1113,HH-10073,Male,12,0,Yes,No,Host,2024-04-21,35,42,5,Low,Extreme,Yes,2024-04-21,Nutrition,Voucher,2024-05-06,Multi-purpose assistance,150,Yes,4,Yes,59,63,24,2024-07-08,3,No,23,Minor delay,Yes,Exclusion,Yes,19,EN-15,Kobo,Endline,2024-04-21 9:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Dihdadi,Village-20,35.44656,70.18785,HH-10074,Male,6,4,Yes,Yes,Returnee,2024-10-15,55,52,1,Low,Extreme,Yes,2024-10-15,Food Security,Voucher,2024-10-30,Multi-purpose assistance,80,Yes,3,Yes,74,73,19,2024-11-17,3,Yes,25,Quantity issue,No,,,,EN-21,SurveyCTO,Endline,2024-10-16 1:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Dihdadi,Village-23,34.23727,71.97854,HH-10075,Female,11,1,Yes,Yes,IDP,2024-07-11,54,49,4,Low,Moderate,Yes,2024-07-11,Protection,Voucher,2024-07-26,Multi-purpose assistance,150,Yes,4,Yes,63,86,9,2024-08-15,3,Yes,19,Minor delay,No,,,,EN-5,SurveyCTO,Baseline,2024-07-12 23:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Kabul City,Village-5,34.20179,69.10073,HH-10076,Male,6,0,No,No,IDP,2024-08-02,21,64,2,High,Extreme,Yes,2024-08-02,Protection,Voucher,2024-08-17,Multi-purpose assistance,80,Yes,5,Yes,33,70,12,2024-10-10,4,Yes,14,None,Yes,,Yes,10,EN-14,SurveyCTO,Endline,2024-08-02 4:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Obe,Village-42,35.34269,71.35741,HH-10077,Female,9,3,Yes,No,Returnee,2024-08-06,51,41,5,Medium,Extreme,Yes,2024-08-06,Nutrition,Voucher,2024-08-21,Multi-purpose assistance,150,Yes,2,Yes,57,85,6,2024-10-10,5,Yes,22,Minor delay,No,,,,EN-14,Kobo,Endline,2024-08-06 16:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Jalalabad,Village-6,35.07127,71.48822,HH-10078,Male,7,3,Yes,Yes,IDP,2024-06-18,25,67,5,High,High,Yes,2024-06-18,Nutrition,Voucher,2024-07-03,Multi-purpose assistance,120,Yes,1,Yes,44,66,19,2024-08-28,3,No,8,Quantity issue,No,,,,EN-25,SurveyCTO,Baseline,2024-06-19 21:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Guzara,Village-30,35.0673,70.07778,HH-10079,Female,8,4,No,No,IDP,2024-05-02,40,60,3,High,High,Yes,2024-05-02,WASH,Voucher,2024-05-17,Multi-purpose assistance,80,Yes,5,Yes,54,87,14,2024-07-06,3,No,9,None,No,,,,EN-9,SurveyCTO,Endline,2024-05-02 10:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Guzara,Village-36,35.30922,71.05454,HH-10080,Female,10,3,No,Yes,Host,2024-04-27,56,52,2,High,Moderate,Yes,2024-04-27,Protection,Voucher,2024-05-12,Multi-purpose assistance,80,Yes,5,Yes,68,80,12,2024-06-20,2,No,6,None,No,,,,EN-27,Kobo,Baseline,2024-04-28 3:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Obe,Village-33,34.91202,69.18135,HH-10081,Female,10,0,Yes,No,Host,2024-04-28,29,56,1,High,Moderate,Yes,2024-04-28,WASH,In-kind,2024-05-13,Multi-purpose assistance,120,Yes,1,Yes,34,76,5,2024-06-01,5,Yes,8,None,Yes,,Yes,7,EN-8,Kobo,Endline,2024-04-28 23:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Surkh Rod,Village-16,35.98047,69.67757,HH-10082,Male,3,0,No,No,Returnee,2024-02-10,45,65,4,High,Moderate,Yes,2024-02-10,Food Security,In-kind,2024-02-25,Multi-purpose assistance,80,Yes,1,Yes,64,75,19,2024-04-03,5,No,15,Quantity issue,No,,,,EN-28,Kobo,Baseline,2024-02-10 15:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Obe,Village-44,35.85117,71.69793,HH-10083,Male,5,2,Yes,Yes,Host,2024-10-17,37,39,4,High,High,Yes,2024-10-17,Nutrition,In-kind,2024-11-01,Multi-purpose assistance,80,Yes,5,Yes,43,86,6,2024-12-16,5,No,22,Minor delay,Yes,Staff Conduct,Yes,27,EN-24,Kobo,Baseline,2024-10-18 9:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Jalalabad,Village-39,35.53801,71.86458,HH-10084,Female,8,0,No,No,Returnee,2024-02-20,34,44,3,Low,High,Yes,2024-02-20,Health,Cash,2024-03-06,Multi-purpose assistance,150,Yes,5,Yes,41,81,7,2024-04-17,5,Yes,24,Minor delay,No,,,,EN-26,Kobo,Baseline,2024-02-20 6:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Jalalabad,Village-25,34.63336,69.31965,HH-10085,Male,7,3,No,No,IDP,2024-07-13,60,38,1,High,High,Yes,2024-07-13,Health,In-kind,2024-07-28,Multi-purpose assistance,150,Yes,5,Yes,69,73,9,2024-09-26,2,Yes,7,Minor delay,No,,,,EN-18,Kobo,Endline,2024-07-14 1:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Bagrami,Village-37,35.04221,71.05595,HH-10086,Male,5,2,No,No,Returnee,2024-07-30,25,39,1,High,High,Yes,2024-07-30,WASH,Voucher,2024-08-14,Multi-purpose assistance,120,Yes,4,Yes,47,85,22,2024-09-22,2,Yes,13,None,Yes,Staff Conduct,Yes,22,EN-20,Kobo,Endline,2024-07-30 7:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Guzara,Village-25,35.60815,69.98863,HH-10087,Female,9,4,Yes,No,Returnee,2024-01-04,45,68,2,Medium,High,Yes,2024-01-04,Nutrition,Voucher,2024-01-19,Multi-purpose assistance,120,Yes,3,Yes,60,83,15,2024-04-03,5,No,12,Minor delay,No,,,,EN-13,SurveyCTO,Endline,2024-01-05 0:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Paghman,Village-50,35.1002,71.85901,HH-10088,Female,6,3,No,No,IDP,2024-04-12,54,56,4,High,Moderate,Yes,2024-04-12,WASH,Cash,2024-04-27,Multi-purpose assistance,120,Yes,2,Yes,64,82,10,2024-06-18,5,Yes,7,Minor delay,No,,,,EN-20,SurveyCTO,Endline,2024-04-13 11:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Chimtal,Village-41,35.8288,69.32811,HH-10089,Male,8,1,Yes,No,Host,2024-01-19,43,55,3,Medium,Extreme,Yes,2024-01-19,Food Security,Cash,2024-02-03,Multi-purpose assistance,120,Yes,2,Yes,65,76,22,2024-04-08,3,Yes,16,Minor delay,No,,,,EN-15,Kobo,Endline,2024-01-19 2:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Mazar-e-Sharif,Village-10,34.69666,70.0292,HH-10090,Male,11,3,No,No,IDP,2024-05-31,25,58,4,Medium,Extreme,Yes,2024-05-31,WASH,Cash,2024-06-15,Multi-purpose assistance,150,Yes,1,Yes,33,60,8,2024-07-26,4,No,8,Quantity issue,No,,,,EN-26,Kobo,Baseline,2024-06-01 10:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Obe,Village-15,35.59551,70.88928,HH-10091,Male,9,3,Yes,No,Host,2024-03-22,55,42,4,Low,High,Yes,2024-03-22,Health,Cash,2024-04-06,Multi-purpose assistance,150,Yes,2,Yes,73,66,18,2024-05-12,4,No,7,Quantity issue,No,,,,EN-4,Kobo,Endline,2024-03-22 21:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Guzara,Village-21,35.19394,70.83393,HH-10092,Male,8,2,No,No,IDP,2024-02-28,51,49,5,Low,Extreme,Yes,2024-02-28,Nutrition,Voucher,2024-03-14,Multi-purpose assistance,80,Yes,2,Yes,72,69,21,2024-04-14,2,Yes,16,Quantity issue,No,,,,EN-5,SurveyCTO,Endline,2024-02-29 15:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Obe,Village-35,35.38687,70.93578,HH-10093,Male,11,1,No,No,IDP,2024-07-15,31,41,3,Medium,Moderate,Yes,2024-07-15,Food Security,Voucher,2024-07-30,Multi-purpose assistance,80,Yes,4,Yes,51,64,20,2024-09-10,3,Yes,22,Quantity issue,No,,,,EN-21,SurveyCTO,Endline,2024-07-16 20:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Dihdadi,Village-2,35.59176,69.66159,HH-10094,Male,7,1,No,Yes,Returnee,2024-08-15,30,66,4,Low,Moderate,Yes,2024-08-15,Food Security,In-kind,2024-08-30,Multi-purpose assistance,80,Yes,3,Yes,37,84,7,2024-10-15,4,No,6,Quantity issue,No,,,,EN-15,Kobo,Endline,2024-08-15 7:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Guzara,Village-29,35.73058,69.35216,HH-10095,Male,6,4,No,No,Host,2024-01-17,36,70,4,High,Moderate,Yes,2024-01-17,Nutrition,Cash,2024-02-01,Multi-purpose assistance,80,Yes,1,Yes,52,78,16,2024-03-15,4,No,13,Quantity issue,Yes,,Yes,8,EN-11,SurveyCTO,Endline,2024-01-18 13:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Kama,Village-42,34.25378,71.59824,HH-10096,Male,5,2,Yes,No,Returnee,2024-02-18,46,61,2,Low,Moderate,Yes,2024-02-18,WASH,In-kind,2024-03-04,Multi-purpose assistance,120,Yes,4,Yes,52,74,6,2024-03-27,2,No,7,Minor delay,No,,,,EN-17,SurveyCTO,Endline,2024-02-19 6:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Dihdadi,Village-43,35.39458,71.55032,HH-10097,Female,6,3,Yes,No,Returnee,2024-10-24,25,50,3,Medium,Moderate,Yes,2024-10-24,Protection,Cash,2024-11-08,Multi-purpose assistance,150,Yes,4,Yes,44,85,19,2024-11-23,4,No,6,None,No,,,,EN-4,SurveyCTO,Baseline,2024-10-24 8:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Guzara,Village-9,35.7643,69.9056,HH-10098,Female,4,2,No,Yes,Returnee,2024-08-21,47,40,1,Medium,Moderate,Yes,2024-08-21,WASH,In-kind,2024-09-05,Multi-purpose assistance,150,Yes,2,Yes,58,73,11,2024-09-20,2,No,8,None,No,,,,EN-7,SurveyCTO,Baseline,2024-08-21 9:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Obe,Village-28,35.38806,70.4331,HH-10099,Male,9,0,Yes,Yes,Returnee,2024-08-15,20,53,3,High,High,Yes,2024-08-15,Nutrition,In-kind,2024-08-30,Multi-purpose assistance,150,Yes,2,Yes,35,62,15,2024-09-14,2,No,25,None,Yes,Staff Conduct,Yes,14,EN-24,Kobo,Baseline,2024-08-16 3:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Mazar-e-Sharif,Village-38,35.46002,70.05461,HH-10100,Female,8,1,Yes,No,Host,2024-02-14,26,35,2,Low,Moderate,Yes,2024-02-14,Protection,In-kind,2024-02-29,Multi-purpose assistance,150,Yes,3,Yes,35,84,9,2024-05-11,2,No,14,None,Yes,,Yes,22,EN-17,Kobo,Endline,2024-02-14 19:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Kabul City,Village-41,35.18786,70.58486,HH-10101,Male,8,2,Yes,No,Host,2024-09-10,27,56,3,Low,Moderate,Yes,2024-09-10,Nutrition,Voucher,2024-09-25,Multi-purpose assistance,80,Yes,1,Yes,39,78,12,2024-11-03,2,Yes,13,None,No,,,,EN-2,Kobo,Endline,2024-09-11 9:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Kama,Village-26,34.16486,70.60969,HH-10102,Male,7,0,No,Yes,Host,2024-09-13,46,43,2,Low,High,Yes,2024-09-13,Health,In-kind,2024-09-28,Multi-purpose assistance,150,Yes,1,Yes,64,69,18,2024-12-01,5,No,12,None,No,,,,EN-8,Kobo,Endline,2024-09-13 8:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Chimtal,Village-46,34.27442,69.03405,HH-10103,Female,8,4,No,Yes,Returnee,2024-01-29,31,38,3,Low,Extreme,Yes,2024-01-29,Food Security,Voucher,2024-02-13,Multi-purpose assistance,120,Yes,3,Yes,39,76,8,2024-03-18,2,Yes,23,Quantity issue,Yes,Exclusion,Yes,18,EN-15,SurveyCTO,Baseline,2024-01-30 8:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Guzara,Village-47,34.23067,71.22234,HH-10104,Male,3,0,Yes,Yes,Returnee,2024-03-21,26,53,4,High,Extreme,Yes,2024-03-21,Food Security,In-kind,2024-04-05,Multi-purpose assistance,150,Yes,4,Yes,49,67,23,2024-05-06,4,Yes,18,Quantity issue,No,,,,EN-11,SurveyCTO,Baseline,2024-03-22 13:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Jalalabad,Village-34,35.96283,71.86224,HH-10105,Male,10,2,No,No,IDP,2024-09-14,23,65,4,High,High,Yes,2024-09-14,Nutrition,Voucher,2024-09-29,Multi-purpose assistance,150,Yes,3,Yes,33,83,10,2024-11-26,3,Yes,16,Quantity issue,Yes,Staff Conduct,Yes,27,EN-25,Kobo,Baseline,2024-09-14 10:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Bagrami,Village-45,35.7544,71.85297,HH-10106,Male,9,2,Yes,Yes,Host,2024-01-13,54,45,4,Medium,Extreme,Yes,2024-01-13,Nutrition,In-kind,2024-01-28,Multi-purpose assistance,120,Yes,1,Yes,70,61,16,2024-02-26,3,No,18,Quantity issue,No,,,,EN-29,SurveyCTO,Endline,2024-01-15 0:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Paghman,Village-5,35.18379,69.18685,HH-10107,Male,6,2,No,No,Returnee,2024-02-18,28,50,3,Medium,High,Yes,2024-02-18,Nutrition,Cash,2024-03-04,Multi-purpose assistance,80,Yes,2,Yes,53,84,25,2024-04-20,2,Yes,8,None,No,,,,EN-15,SurveyCTO,Endline,2024-02-19 3:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Paghman,Village-30,34.53002,69.35974,HH-10108,Male,7,4,Yes,Yes,Returnee,2024-07-02,33,39,1,Low,Extreme,Yes,2024-07-02,WASH,Voucher,2024-07-17,Multi-purpose assistance,150,Yes,1,Yes,52,81,19,2024-09-19,4,Yes,10,None,No,,,,EN-13,SurveyCTO,Baseline,2024-07-02 7:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Mazar-e-Sharif,Village-9,34.39627,70.20175,HH-10109,Male,12,4,No,Yes,IDP,2024-03-12,20,34,2,Low,High,Yes,2024-03-12,Nutrition,Cash,2024-03-27,Multi-purpose assistance,120,Yes,1,Yes,26,61,6,2024-04-18,5,Yes,10,Quantity issue,Yes,Staff Conduct,Yes,29,EN-24,SurveyCTO,Endline,2024-03-12 2:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Chimtal,Village-18,34.55971,71.65027,HH-10110,Male,12,4,Yes,No,Returnee,2024-08-06,42,61,4,Low,High,Yes,2024-08-06,Food Security,Cash,2024-08-21,Multi-purpose assistance,120,Yes,4,Yes,53,64,11,2024-09-16,5,Yes,25,Quantity issue,Yes,Quality,Yes,23,EN-26,Kobo,Endline,2024-08-07 22:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Surkh Rod,Village-33,34.64321,69.81131,HH-10111,Male,8,4,Yes,Yes,Returnee,2024-10-05,51,33,4,Low,High,Yes,2024-10-05,Protection,Cash,2024-10-20,Multi-purpose assistance,80,Yes,1,Yes,67,67,16,2024-12-24,3,Yes,22,Quantity issue,No,,,,EN-2,Kobo,Endline,2024-10-05 23:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Injil,Village-2,35.40691,70.05505,HH-10112,Male,12,1,No,No,Returnee,2024-05-01,40,41,4,High,Extreme,Yes,2024-05-01,Food Security,Cash,2024-05-16,Multi-purpose assistance,150,Yes,2,Yes,56,60,16,2024-07-07,5,Yes,15,Quantity issue,No,,,,EN-7,Kobo,Endline,2024-05-02 22:00:00
